,country,year,status,life_expectancy,adult_mortality,infant_deaths,percentage_expenditure,measles,bmi,under_five_death,hiv_aids,gdp,population,schooling,current_amount
215,belarus,2006,Developing,68.9,243.0,1,364.426052,149,57.2,1.0,0.1,3848.2159659999998,964924.0,15.0,18708423.0
216,belarus,2007,Developing,69.8,226.0,1,464.077513,1,57.7,1.0,0.1,4735.484827,956953.0,15.0,29896295.0
217,belarus,2008,Developing,70.0,224.0,1,501.80561409999996,0,58.2,1.0,0.1,6376.183153,9527985.0,15.0,27911947.0
218,belarus,2009,Developing,70.0,226.0,0,434.79850250000004,0,58.7,1.0,0.1,5176.172649,956765.0,15.0,37073355.0
219,belarus,2010,Developing,73.0,222.0,0,8.49409518,1,59.3,1.0,0.1,63.388769999999994,949583.0,16.0,64910388.0
220,belarus,2011,Developing,72.0,232.0,0,846.9113071,50,59.9,1.0,0.1,6519.71753,9473172.0,16.0,56358950.0
221,belarus,2012,Developing,71.9,194.0,0,91.70962117,10,6.5,1.0,0.1,694.243915,9464495.0,16.0,56065228.0
222,belarus,2013,Developing,71.7,23.0,0,1109.854619,16,61.1,1.0,0.1,7978.825443000001,9465997.0,16.0,44323677.0
223,belarus,2014,Developing,72.0,199.0,0,1147.1114,64,61.7,0.0,0.1,8318.429294,9474511.0,16.0,33366572.0
224,belarus,2015,Developing,72.3,196.0,0,0.0,2,62.3,0.0,0.1,5949.1167700000005,9489616.0,16.0,28041567.0
225,belgium,2000,Developed,77.6,11.0,1,287.20845289999994,0,58.1,1.0,0.1,2327.4591,125125.0,18.0,340000.0
226,belgium,2001,Developed,78.0,1.0,1,2943.375396,83,58.5,1.0,0.1,23121.56635,128657.0,18.0,662000.0
227,belgium,2004,Developed,78.8,91.0,1,5160.508378,61,59.8,1.0,0.1,35589.71295,1421137.0,19.0,614313.0
228,belgium,2005,Developed,78.9,89.0,0,5068.2144880000005,26,6.2,1.0,0.1,36967.28292,1478617.0,16.0,1120478.0
229,belgium,2006,Developed,79.4,85.0,0,5579.1990829999995,15,6.6,1.0,0.1,38852.3613,1547958.0,16.0,73218.0
230,belgium,2007,Developed,79.5,86.0,0,640.3560918,64,6.9,1.0,0.1,4443.8313100000005,16257.0,16.0,89828071.0
231,belgium,2008,Developed,79.5,87.0,0,7191.051506999999,98,61.3,1.0,0.1,48424.58927,179973.0,16.0,44687200.0
232,belgium,2009,Developed,79.8,85.0,0,671.9376566000001,33,61.6,1.0,0.1,4488.5615,1796493.0,16.0,19153220.0
233,belgium,2010,Developed,80.0,81.0,0,665.7356115,40,61.9,1.0,0.1,4438.23741,1895586.0,16.0,10514911.0
234,belgium,2011,Developed,83.0,8.0,0,713.5297353999999,576,62.3,1.0,0.1,4772.77415,1147744.0,16.0,6146028.0
235,belgium,2012,Developed,83.0,78.0,0,664.4738974999999,109,62.6,1.0,0.1,4474.5717,11128246.0,16.0,1472512.0
236,belgium,2013,Developed,87.0,77.0,0,702.359357,39,63.0,1.0,0.1,4651.38647,11182817.0,16.0,2488186.0
237,belgium,2014,Developed,89.0,76.0,0,7163.3489230000005,70,63.4,1.0,0.1,47439.39684,112957.0,16.0,4143679.0
238,belize,2000,Developing,68.3,196.0,0,219.0239836,0,4.8,0.0,0.3,3364.423711,247315.0,12.0,2084000.0
239,belize,2001,Developing,68.2,21.0,0,251.6586929,0,41.4,0.0,0.4,3419.2757189999998,254984.0,12.0,5089470.0
240,belize,2002,Developing,68.5,199.0,0,262.82991890000005,0,42.0,0.0,0.1,3556.561825,26226.0,12.0,5560093.0
241,belize,2003,Developing,68.4,21.0,0,312.79959460000003,0,42.6,0.0,1.5,3679.9952299999995,26913.0,12.0,4885493.0
242,belize,2004,Developing,68.7,197.0,0,325.6807462,0,43.2,0.0,0.8,3831.5381899999998,27689.0,13.0,5060325.0
243,belize,2005,Developing,69.0,191.0,0,365.799896,0,43.8,0.0,0.8,3933.332215,283277.0,13.0,5972328.0
244,belize,2006,Developing,69.4,184.0,0,387.3324928,0,44.4,0.0,0.6,4187.3783,29747.0,12.0,5153813.0
245,belize,2007,Developing,69.6,181.0,0,69.63051047,0,45.0,0.0,0.6,4324.876427,29847.0,13.0,11264466.0
246,belize,2008,Developing,69.6,181.0,0,51.25232422,0,45.7,0.0,0.1,447.22795999999994,36165.0,13.0,6943020.0
247,belize,2009,Developing,69.5,184.0,0,549.8096097,0,46.3,0.0,0.3,4258.788611,313929.0,13.0,14076823.0
248,belize,2010,Developing,69.5,186.0,0,569.9527122000001,0,47.0,0.0,0.2,4344.15177,32168.0,12.0,18481412.0
249,belize,2011,Developing,69.4,188.0,0,605.6286892,0,47.8,0.0,0.5,4516.24675,329192.0,12.0,31580148.0
250,belize,2012,Developing,69.4,189.0,0,582.8027185,0,48.5,0.0,0.1,4673.63848,33671.0,13.0,15845641.0
251,belize,2013,Developing,69.8,18.0,0,629.2018591,0,49.3,0.0,0.2,4688.538443,344181.0,13.0,12607736.0
252,belize,2014,Developing,70.0,177.0,0,670.0920883,0,5.1,0.0,0.2,4852.223666,351694.0,13.0,18919160.0
253,belize,2015,Developing,71.0,175.0,0,0.0,0,5.9,0.0,0.2,4849.9974950000005,359288.0,13.0,16209662.0
254,benin,2000,Developing,55.4,279.0,25,37.38182018,4244,18.4,40.0,2.0,374.19239419999997,6865951.0,6.0,21079525.0
255,benin,2001,Developing,55.5,281.0,25,45.33476384,5859,18.8,40.0,2.1,378.73654,776733.0,7.0,53278406.0
256,benin,2002,Developing,55.6,283.0,25,40.48815233,1588,19.2,40.0,2.1,418.6985763,7295394.0,7.0,56653954.0
257,benin,2003,Developing,55.8,285.0,25,8.931827297,217,19.7,40.0,2.1,519.2922847,752555.0,8.0,66530779.0
258,benin,2004,Developing,56.1,285.0,25,10.73628066,262,2.1,39.0,2.1,583.493514,7754.0,8.0,57735466.0
259,benin,2005,Developing,56.5,285.0,25,7.106997355,210,2.5,39.0,2.1,61.799977,7982225.0,9.0,52005692.0
260,benin,2006,Developing,56.8,284.0,25,75.91429496,176,21.0,39.0,2.0,625.8392,8216896.0,9.0,42510223.0
261,benin,2007,Developing,57.1,283.0,25,7.49281752,341,21.5,39.0,2.0,76.53541899999999,8454791.0,9.0,351427112.0
262,benin,2008,Developing,57.6,278.0,25,7.615430126000001,928,22.0,39.0,1.8,82.1513498,8696916.0,9.0,63842039.0
263,benin,2009,Developing,58.4,259.0,25,71.01399249,1461,22.5,39.0,1.6,793.4524299999999,894476.0,9.0,95867735.0
264,benin,2010,Developing,58.7,254.0,25,94.25737917,392,23.0,39.0,1.4,757.695974,9199259.0,10.0,142885602.0
265,benin,2011,Developing,59.1,251.0,25,110.26336189999999,426,23.5,39.0,1.4,825.9427853999999,94682.0,10.0,249222476.0
266,benin,2012,Developing,59.3,251.0,25,9.80407467,288,24.1,39.0,1.3,837.9551,972916.0,10.0,123725195.0
267,benin,2013,Developing,59.5,251.0,25,87.40804229999999,637,24.6,39.0,1.2,915.2674586,14451.0,10.0,56151213.0
268,benin,2014,Developing,59.7,252.0,25,90.12206791,786,25.2,39.0,1.1,943.686575,1286712.0,11.0,72207327.0
269,benin,2015,Developing,60.0,249.0,25,0.0,55,25.7,39.0,1.0,783.94791,1575952.0,11.0,167068323.0
270,bhutan,2001,Developing,61.7,29.0,1,8.574029812000001,756,14.4,1.0,0.1,87.9387673,5896.0,8.0,569003.0
271,bhutan,2002,Developing,62.5,282.0,1,151.97551930000003,27,14.9,1.0,0.1,885.6382244999999,66399.0,8.0,266195.0
272,bhutan,2003,Developing,63.3,273.0,1,19.15664091,0,15.5,1.0,0.2,997.7417141000001,623434.0,8.0,1532366.0
273,bhutan,2006,Developing,65.8,245.0,1,169.2023968,2,17.4,1.0,0.3,1335.45696,672228.0,10.0,162000.0
274,bhutan,2008,Developing,67.0,234.0,1,302.667579,7,18.8,1.0,0.4,1795.18137,795.0,11.0,100000.0
275,bhutan,2009,Developing,67.4,232.0,1,27.48907048,6,19.5,1.0,0.4,177.234497,714458.0,11.0,264599.0
276,bhutan,2010,Developing,67.9,228.0,1,244.0391949,21,2.3,1.0,0.5,2178.921383,727641.0,11.0,442583.0
277,bhutan,2011,Developing,68.3,225.0,0,289.8524057,10,21.1,1.0,0.5,2458.45976,7451.0,12.0,347612.0
278,bhutan,2012,Developing,68.7,223.0,0,188.7373664,1,21.9,1.0,0.6,2422.8160000000003,752967.0,12.0,3197848.0
279,bhutan,2013,Developing,69.1,219.0,0,19.79057439,0,22.7,1.0,0.6,235.882889,764961.0,13.0,2258288.0
280,bhutan,2014,Developing,69.4,216.0,0,209.3921344,0,23.6,1.0,0.5,2522.7968,776448.0,13.0,827607.0
281,bhutan,2015,Developing,69.8,211.0,0,0.0,11,24.5,0.0,0.5,2613.645177,787386.0,13.0,1766395.0
282,bolivia,2000,Developing,62.6,243.0,15,0.0,122,42.6,20.0,0.1,,,13.0,241105038.0
283,bolivia,2001,Developing,63.3,238.0,14,0.0,0,43.3,19.0,0.1,,,14.0,363936955.0
284,bolivia,2002,Developing,63.9,234.0,14,0.0,0,44.0,18.0,0.1,,,14.0,398597893.0
285,bolivia,2003,Developing,64.5,23.0,13,0.0,0,44.7,17.0,0.2,,,14.0,488607938.0
286,bolivia,2004,Developing,65.1,226.0,12,0.0,0,45.4,16.0,0.2,,,15.0,342842682.0
287,bolivia,2005,Developing,65.7,222.0,12,0.0,0,46.0,16.0,0.2,,,14.0,320857449.0
288,bolivia,2006,Developing,66.2,219.0,11,0.0,0,46.7,15.0,0.2,,,14.0,382039575.0
289,bolivia,2007,Developing,66.8,216.0,11,0.0,0,47.3,14.0,0.2,,,14.0,259157466.0
290,bolivia,2008,Developing,67.4,211.0,10,0.0,0,48.0,13.0,0.2,,,14.0,287061087.0
291,bolivia,2009,Developing,68.0,27.0,10,0.0,0,48.6,12.0,0.2,,,14.0,201421788.0
292,bolivia,2010,Developing,68.7,22.0,9,0.0,0,49.3,12.0,0.2,,,14.0,189099647.0
293,bolivia,2011,Developing,69.3,198.0,9,0.0,0,49.9,11.0,0.2,,,14.0,181732697.0
294,bolivia,2012,Developing,69.8,194.0,8,0.0,0,5.6,11.0,0.1,,,14.0,109011119.0
295,bolivia,2013,Developing,71.0,192.0,8,0.0,0,51.2,10.0,0.1,,,14.0,50436046.0
296,bolivia,2014,Developing,74.0,189.0,8,0.0,0,51.9,10.0,0.1,,,14.0,40299068.0
297,bolivia,2015,Developing,77.0,186.0,8,0.0,0,52.6,10.0,0.1,,,14.0,114787662.0
298,bosniaandherzegovina,2000,Developing,74.6,116.0,0,165.6168642,43,47.6,0.0,0.1,1461.7552,376676.0,0.0,129979652.0
299,bosniaandherzegovina,2001,Developing,74.9,113.0,0,143.29474869999999,0,48.2,0.0,0.1,1524.41222,3771284.0,12.0,244715167.0
300,bosniaandherzegovina,2002,Developing,75.4,11.0,0,151.1399301,28,48.8,0.0,0.1,1761.5376469999999,377587.0,12.0,157926129.0
301,bosniaandherzegovina,2003,Developing,75.2,12.0,0,39.86518043,18,49.4,0.0,0.1,2214.732246,3779247.0,12.0,134067114.0
302,bosniaandherzegovina,2004,Developing,75.5,99.0,0,3.4799188589999996,28,49.9,0.0,0.1,265.642661,3781287.0,12.0,155310556.0
303,bosniaandherzegovina,2005,Developing,75.0,12.0,0,45.71354264,23,5.5,0.0,0.1,2968.41186,378153.0,13.0,114070458.0
304,bosniaandherzegovina,2006,Developing,75.7,1.0,0,38.25414065,17,51.0,0.0,0.1,344.321698,3779468.0,13.0,109843514.0
305,bosniaandherzegovina,2007,Developing,75.4,16.0,0,8.240355867,166,51.5,0.0,0.1,418.292176,3774.0,13.0,97255861.0
306,bosniaandherzegovina,2008,Developing,76.0,98.0,0,66.04635027,8,52.1,0.0,0.1,575.31664,3763599.0,13.0,82243588.0
307,bosniaandherzegovina,2009,Developing,76.1,97.0,0,645.021302,22,52.6,0.0,0.1,4697.89732,3746561.0,13.0,94879449.0
308,bosniaandherzegovina,2010,Developing,76.4,94.0,0,630.3883563999999,45,53.1,0.0,0.1,4611.47298,372284.0,13.0,83186637.0
309,bosniaandherzegovina,2011,Developing,76.9,92.0,0,7.959131146,10,53.7,0.0,0.1,55.156833999999996,3688865.0,13.0,101467535.0
310,bosniaandherzegovina,2012,Developing,76.8,92.0,0,693.8226461,22,54.2,0.0,0.1,4716.673325,36482.0,14.0,95747504.0
311,bosniaandherzegovina,2013,Developing,77.0,9.0,0,75.61062911,0,54.7,0.0,0.1,535.86555,364999.0,14.0,98526369.0
312,bosniaandherzegovina,2014,Developing,77.2,89.0,0,732.8662491,3000,55.3,0.0,0.1,5193.949320000001,35662.0,14.0,116594534.0
313,bosniaandherzegovina,2015,Developing,77.4,88.0,0,0.0,1677,55.8,0.0,0.1,4574.9787,3535961.0,14.0,95816815.0
314,botswana,2000,Developing,47.8,647.0,2,250.8916484,2672,29.9,4.0,38.8,3349.68823,172834.0,12.0,903526.0
315,botswana,2001,Developing,46.7,679.0,2,306.9527349,1,3.5,4.0,37.2,3128.97793,1754935.0,12.0,5155305.0
316,botswana,2002,Developing,46.0,699.0,2,6.3300072,7,31.1,4.0,34.6,355.618382,1779953.0,12.0,15784396.0
317,botswana,2003,Developing,46.4,693.0,2,299.3671252,59,31.6,4.0,31.9,4163.6596,184339.0,12.0,30557505.0
318,botswana,2004,Developing,48.1,652.0,2,469.5823898,1,32.2,4.0,28.4,4896.583835,182933.0,12.0,30780785.0
319,botswana,2005,Developing,51.7,566.0,2,629.8425642999999,5,32.7,3.0,20.6,5351.253732,1855852.0,12.0,63653636.0
320,botswana,2006,Developing,54.8,491.0,2,76.31867911,6,33.2,3.0,14.4,5374.554867,1884238.0,12.0,62971480.0
321,botswana,2007,Developing,56.9,436.0,2,512.5887995,1,33.7,3.0,13.4,5714.47937,1914414.0,12.0,256106600.0
322,botswana,2008,Developing,57.5,427.0,2,476.86258719999995,0,34.2,3.0,12.7,5623.379566,1946351.0,12.0,374576578.0
323,botswana,2009,Developing,59.2,393.0,2,426.78556619999995,184,34.7,3.0,9.0,5185.729845000001,1979882.0,12.0,322975262.0
324,botswana,2010,Developing,61.1,349.0,2,547.0386679,853,35.2,3.0,6.2,6346.15624,214866.0,12.0,167113035.0
325,botswana,2011,Developing,62.2,325.0,2,668.9562854,8,35.7,3.0,5.5,7645.214690000001,251339.0,12.0,132231123.0
326,botswana,2012,Developing,63.4,3.0,2,12.83447357,7,36.2,3.0,4.4,729.231453,289315.0,13.0,124420362.0
327,botswana,2013,Developing,64.2,286.0,2,1.117811275,1,36.8,2.0,2.8,77.625783,212857.0,13.0,150640123.0
328,botswana,2014,Developing,65.1,268.0,2,662.802194,1,37.3,2.0,2.3,7497.762376000001,2168573.0,13.0,108271937.0
329,botswana,2015,Developing,65.7,256.0,2,0.0,0,37.9,2.0,2.2,6532.651,229197.0,13.0,96281584.0
330,brazil,2000,Developing,75.0,183.0,111,179.4777293,36,43.7,127.0,0.1,3739.11936,175287587.0,14.0,20862642.0
331,brazil,2001,Developing,71.0,179.0,103,149.4802091,1,44.5,118.0,0.1,3146.95177,1777567.0,14.0,74001151.0
332,brazil,2002,Developing,71.4,176.0,95,140.98247659999998,1,45.3,109.0,0.1,2819.649531,1815121.0,15.0,44080091.0
333,brazil,2003,Developing,71.8,172.0,88,15.85781237,2,46.1,100.0,0.1,359.587582,182482149.0,15.0,76775741.0
334,brazil,2004,Developing,72.0,17.0,81,186.6090485,0,46.9,93.0,0.1,3623.4766700000005,184738458.0,14.0,48560964.0
335,brazil,2005,Developing,72.7,163.0,75,23.76370075,6,47.8,85.0,0.1,477.182746,186917361.0,14.0,72955221.0
336,brazil,2006,Developing,73.0,161.0,70,30.30374691,57,48.6,79.0,0.1,586.145975,18912412.0,14.0,72057168.0
337,brazil,2007,Developing,73.3,159.0,65,394.93212989999995,0,49.4,73.0,0.1,7313.557962000001,19126637.0,14.0,45553335.0
338,brazil,2008,Developing,73.4,158.0,61,526.3780636,0,5.3,68.0,0.1,8787.61375,19297929.0,13.0,65023854.0
339,brazil,2009,Developing,73.6,157.0,57,564.5233902000001,0,51.1,64.0,0.1,8553.3847,194895996.0,14.0,64917274.0
340,brazil,2010,Developing,73.8,154.0,54,1111.191325,68,52.0,61.0,0.1,11224.1548,196796269.0,14.0,67688892.0
341,brazil,2011,Developing,74.1,152.0,51,1084.999766,43,52.8,57.0,0.1,13167.472890000001,198686688.0,14.0,86067913.0
342,brazil,2012,Developing,74.5,148.0,49,843.1946259,2,53.6,54.0,0.1,12291.46685,256983.0,14.0,56396089.0
343,brazil,2013,Developing,74.7,146.0,46,916.2708449999999,220,54.5,52.0,0.1,12216.9446,2248632.0,14.0,59957548.0
344,brazil,2014,Developing,74.8,144.0,44,83.16465362,876,55.3,49.0,0.1,1226.6173099999999,24213133.0,15.0,47003740.0
345,brazil,2015,Developing,75.0,142.0,42,0.0,214,56.1,47.0,0.1,8757.2622,2596218.0,15.0,35324265.0
346,bulgaria,2000,Developed,71.1,163.0,1,15.2357274,46,57.0,1.0,0.1,169.28586,817172.0,13.0,48806456.0
347,bulgaria,2001,Developed,71.6,16.0,1,25.06262895,8,57.5,1.0,0.1,1764.97387,89142.0,13.0,109170525.0
348,bulgaria,2002,Developed,71.8,157.0,1,33.26778134,0,58.1,1.0,0.1,287.534843,7837161.0,13.0,108293764.0
349,bulgaria,2003,Developed,72.0,155.0,1,32.38616103,0,58.6,1.0,0.1,271.46824,7775327.0,13.0,117735396.0
350,bulgaria,2004,Developed,72.2,157.0,1,384.1473028,0,59.1,1.0,0.1,3381.57837,771686.0,13.0,93903860.0
351,bulgaria,2005,Developed,72.1,16.0,1,456.3404657,3,59.7,1.0,0.1,3893.6899799999997,7658972.0,14.0,89952547.0
352,bulgaria,2006,Developed,72.2,161.0,1,508.63045880000004,1,6.3,1.0,0.1,4513.13628,76122.0,14.0,80896919.0
353,bulgaria,2007,Developed,72.6,157.0,1,591.5100977999999,1,6.9,1.0,0.1,5932.899677,7545338.0,14.0,68832620.0
354,bulgaria,2008,Developed,72.9,155.0,1,107.9826127,1,61.5,1.0,0.1,7296.122479000001,7492561.0,14.0,66803425.0
355,bulgaria,2009,Developed,73.2,152.0,1,661.5144334,2249,62.1,1.0,0.1,6955.987733,7444443.0,14.0,44486160.0
356,bulgaria,2010,Developed,73.4,147.0,1,766.4454883999999,22004,62.7,1.0,0.1,6843.263289,7395599.0,14.0,43501500.0
357,bulgaria,2011,Developed,73.7,144.0,1,875.1495189,157,63.3,1.0,0.1,7813.83499,7348328.0,14.0,46111777.0
358,bulgaria,2012,Developed,73.9,139.0,1,851.450672,1,63.9,1.0,0.1,7378.25539,735888.0,14.0,55159099.0
359,bulgaria,2013,Developed,74.1,14.0,1,149.65987900000002,14,64.5,1.0,0.1,7674.86559,7265115.0,14.0,55592349.0
360,bulgaria,2014,Developed,74.3,138.0,1,153.1400362,0,65.1,1.0,0.1,7853.335190999999,7223938.0,15.0,40346343.0
361,bulgaria,2015,Developed,74.5,137.0,0,0.0,0,65.7,1.0,0.1,6993.477359999999,7177991.0,15.0,20219911.0
362,burkinafaso,2000,Developing,51.0,348.0,48,19.83929597,6074,12.2,92.0,4.0,226.47598140000002,1167942.0,3.0,18126568.0
363,burkinafaso,2001,Developing,56.0,344.0,48,23.101689899999997,4174,12.5,93.0,3.6,235.4912324,11944587.0,4.0,29093681.0
364,burkinafaso,2002,Developing,51.0,338.0,49,3.1955668310000003,1744,12.9,93.0,3.2,26.7635413,122931.0,4.0,28860531.0
365,burkinafaso,2003,Developing,51.6,332.0,49,41.60951275,2946,13.3,92.0,2.9,332.34435099999996,12654621.0,4.0,27957473.0
366,burkinafaso,2004,Developing,52.4,323.0,49,56.96108089,77,13.7,91.0,2.5,371.323865,133569.0,4.0,34817513.0
367,burkinafaso,2005,Developing,53.3,313.0,48,8.769989329,253,14.2,89.0,2.3,46.998871,1342193.0,4.0,41161858.0
368,burkinafaso,2006,Developing,54.3,32.0,47,64.24025208,125,14.6,86.0,2.0,422.6332374,13829177.0,5.0,40928531.0
369,burkinafaso,2007,Developing,55.3,293.0,46,73.92730583,12,15.1,83.0,1.7,475.11122,1425221.0,5.0,49117944.0
370,burkinafaso,2008,Developing,56.1,288.0,45,107.79883390000002,395,15.6,80.0,1.5,569.7612784,14689726.0,5.0,71322541.0
371,burkinafaso,2009,Developing,56.9,283.0,44,81.14304705,54118,16.1,77.0,1.1,552.7455521,1514199.0,6.0,555107701.0
372,burkinafaso,2010,Developing,57.5,279.0,43,90.46018236,2511,16.6,74.0,1.0,575.4464527000001,1565217.0,6.0,85342546.0
373,burkinafaso,2011,Developing,58.1,275.0,42,85.55592906,860,17.1,71.0,0.9,666.842783,168194.0,7.0,93281948.0
374,burkinafaso,2012,Developing,58.6,271.0,41,78.76987363,7362,17.7,68.0,0.8,673.8227,16571216.0,7.0,171860157.0
375,burkinafaso,2013,Developing,59.0,27.0,40,88.97040214,375,18.2,66.0,0.7,699.452847,1772723.0,8.0,249366777.0
376,burkinafaso,2014,Developing,59.3,268.0,39,8.386339501,343,18.8,63.0,0.6,75.1464113,17585977.0,8.0,293802907.0
377,burkinafaso,2015,Developing,59.9,26.0,38,0.0,99,19.4,61.0,0.6,615.592225,1811624.0,8.0,113832235.0
378,burundi,2000,Developing,58.0,386.0,25,9.696689164,18363,12.8,41.0,5.2,135.9984455,6476.0,5.0,7351971.0
379,burundi,2001,Developing,51.3,385.0,25,10.61917585,0,13.0,40.0,5.3,133.7427689,6555829.0,5.0,54101801.0
380,burundi,2002,Developing,51.5,387.0,24,9.660010196,1016,13.3,39.0,5.2,122.4335893,6741569.0,4.0,36393083.0
381,burundi,2003,Developing,51.9,387.0,24,6.545263633999999,224,13.5,38.0,5.1,112.849373,6953113.0,5.0,95222286.0
382,burundi,2004,Developing,52.6,378.0,24,11.22655347,2,13.8,38.0,4.8,127.4296648,7182451.0,5.0,91602865.0
383,burundi,2005,Developing,53.4,369.0,24,1.7474409480000002,0,14.1,37.0,4.3,15.57434,7423289.0,6.0,106283319.0
384,burundi,2006,Developing,54.1,361.0,24,21.24915339,784,14.5,36.0,3.8,165.8794176,7675338.0,6.0,113507434.0
385,burundi,2007,Developing,54.8,355.0,24,1.72659515,43,14.8,36.0,3.4,17.79995,7939573.0,7.0,61965162.0
386,burundi,2008,Developing,55.3,35.0,23,15.99415192,173,15.2,35.0,2.9,196.24726280000002,8212264.0,8.0,60167050.0
387,burundi,2009,Developing,56.2,338.0,23,2.030494673,305,15.7,34.0,2.4,24.944651999999998,848931.0,9.0,105234653.0
388,burundi,2010,Developing,56.8,33.0,23,31.14187566,495,16.1,34.0,1.9,231.1943256,876693.0,9.0,94022064.0
389,burundi,2011,Developing,57.4,321.0,22,3.595980333,129,16.6,33.0,1.5,26.479972999999998,94358.0,10.0,138566024.0
390,burundi,2012,Developing,58.0,312.0,22,38.73170505,49,17.1,33.0,1.2,265.285651,931971.0,10.0,117664105.0
391,burundi,2013,Developing,58.6,33.0,22,40.15128458,0,17.6,32.0,1.0,282.75552519999997,96186.0,11.0,100024742.0
392,burundi,2014,Developing,59.1,297.0,22,41.25159038,0,18.2,32.0,0.7,312.7489794,989179.0,11.0,73040321.0
393,burundi,2015,Developing,59.6,288.0,21,0.0,9,18.7,31.0,0.7,33.681222999999996,119927.0,11.0,98667443.0
394,caboverde,2000,Developing,69.9,155.0,0,122.5744699,2,21.5,0.0,0.8,1239.3778550000002,43579.0,11.0,5890967.0
395,caboverde,2001,Developing,73.0,152.0,0,150.7434862,0,22.1,0.0,0.8,1268.884564,443716.0,11.0,10392441.0
396,caboverde,2002,Developing,77.0,148.0,0,155.2072669,0,22.6,0.0,0.8,1373.5156359999999,45216.0,11.0,11640764.0
397,caboverde,2003,Developing,71.1,144.0,0,209.0865,0,23.2,0.0,0.9,1768.92132,46147.0,11.0,11805015.0
398,caboverde,2004,Developing,71.4,14.0,0,240.139715,0,23.7,0.0,0.8,1976.4585600000003,467664.0,11.0,13962012.0
399,caboverde,2005,Developing,71.8,134.0,0,3.349816965,0,24.3,0.0,0.8,248.13459,474567.0,11.0,14189164.0
400,caboverde,2006,Developing,72.1,129.0,0,26.45133197,0,24.9,0.0,0.6,234.28992000000002,48795.0,12.0,132946828.0
401,caboverde,2007,Developing,72.3,126.0,0,345.46371400000004,0,25.5,0.0,0.6,3112.2857120000003,486438.0,12.0,13712994.0
402,caboverde,2008,Developing,72.4,124.0,0,360.6208825,0,26.2,0.0,0.4,3638.95946,491723.0,12.0,20254618.0
403,caboverde,2009,Developing,72.4,124.0,0,339.97773639999997,0,26.8,0.0,0.4,3444.5566,496963.0,12.0,43105386.0
404,caboverde,2010,Developing,72.5,123.0,0,286.89073030000003,0,27.5,0.0,0.4,3312.825985,52384.0,13.0,37808128.0
405,caboverde,2011,Developing,72.6,122.0,0,4.409153436,0,28.2,0.0,0.3,367.42945299999997,5867.0,13.0,31576529.0
406,caboverde,2012,Developing,72.7,121.0,0,33.55888998,0,29.0,0.0,0.3,348.48276200000004,513979.0,13.0,15577929.0
407,caboverde,2013,Developing,72.8,12.0,0,325.6298627,0,29.7,0.0,0.2,3558.796314,5216.0,14.0,71160073.0
408,caboverde,2014,Developing,73.0,117.0,0,414.0242418,0,3.5,0.0,0.2,3529.6184299999995,526437.0,14.0,10447441.0
409,caboverde,2015,Developing,73.3,114.0,0,0.0,0,31.3,0.0,0.2,2954.119467,532913.0,14.0,16653981.0
410,cambodia,2000,Developing,57.7,274.0,27,0.328418056,12237,12.1,36.0,2.1,3.685949,12152354.0,7.0,27470080.0
411,cambodia,2001,Developing,58.5,273.0,25,27.68971051,3761,12.4,33.0,2.2,321.22634,1242473.0,8.0,78201174.0
412,cambodia,2002,Developing,59.3,273.0,23,30.91060554,1361,12.8,29.0,2.1,339.676984,12634729.0,8.0,82443992.0
413,cambodia,2003,Developing,63.0,268.0,21,55.59543946,653,13.1,26.0,1.9,362.4213785,12853124.0,9.0,105322207.0
414,cambodia,2004,Developing,61.5,253.0,19,8.38611924,352,13.5,24.0,1.7,48.615184,1363377.0,10.0,123583959.0
415,cambodia,2005,Developing,62.9,234.0,18,62.21817261,264,13.9,22.0,1.4,474.2238766,132721.0,10.0,113742887.0
416,cambodia,2006,Developing,64.1,216.0,17,51.50447119,188,14.3,21.0,1.1,539.8791529,13474489.0,10.0,136782704.0
417,cambodia,2007,Developing,65.0,24.0,16,57.73516711,394,14.8,20.0,0.9,631.675789,13676693.0,10.0,158129385.0
418,cambodia,2008,Developing,65.6,199.0,16,53.10009046,4211,15.3,18.0,0.7,745.7877873,138859.0,11.0,144055663.0
419,cambodia,2009,Developing,66.1,195.0,15,48.35423978,4779,15.9,17.0,0.6,738.2326684,14928.0,11.0,166431855.0
420,cambodia,2010,Developing,66.6,192.0,14,56.88416481,1156,16.4,16.0,0.5,785.6928841,143874.0,11.0,165539662.0
